Time, CONVEYOR1_PROXIMITY_SENSOR,
2018-08-24 14:13:21.811, true,
2018-08-24 14:13:21.910, true,
2018-08-24 14:13:22.009, true,
2018-08-24 14:13:22.108, true,
2018-08-24 14:13:22.207, true,
2018-08-24 14:13:22.306, true,
2018-08-24 14:13:22.405, true,
2018-08-24 14:13:22.504, true,
2018-08-24 14:13:22.604, true,
2018-08-24 14:13:22.703, true,
2018-08-24 14:13:22.802, true,
2018-08-24 14:13:22.901, true,
2018-08-24 14:13:23.000, true,
2018-08-24 14:13:23.099, true,
2018-08-24 14:13:23.198, true,
2018-08-24 14:13:23.297, true,
2018-08-24 14:13:23.396, true,
2018-08-24 14:13:23.496, true,
2018-08-24 14:13:23.595, true,
2018-08-24 14:13:23.694, true,
2018-08-24 14:13:23.793, true,
2018-08-24 14:13:23.892, true,
2018-08-24 14:13:23.991, true,
2018-08-24 14:13:24.090, true,
2018-08-24 14:13:24.189, true,
2018-08-24 14:13:24.288, true,
2018-08-24 14:13:24.387, true,
2018-08-24 14:13:24.487, true,
2018-08-24 14:13:24.586, true,
2018-08-24 14:13:24.685, true,
2018-08-24 14:13:24.784, true,
2018-08-24 14:13:24.883, true,
2018-08-24 14:13:24.982, true,
2018-08-24 14:13:25.081, true,
2018-08-24 14:13:25.180, true,
2018-08-24 14:13:25.279, true,
2018-08-24 14:13:25.378, true,
2018-08-24 14:13:25.478, true,
2018-08-24 14:13:25.577, true,
2018-08-24 14:13:25.676, true,
2018-08-24 14:13:25.775, true,
2018-08-24 14:13:25.874, true,
2018-08-24 14:13:25.973, true,
2018-08-24 14:13:26.072, true,
2018-08-24 14:13:26.171, true,
2018-08-24 14:13:26.270, true,
2018-08-24 14:13:26.370, true,
2018-08-24 14:13:26.469, true,
2018-08-24 14:13:26.568, true,
2018-08-24 14:13:26.667, true,
2018-08-24 14:13:26.766, true,
2018-08-24 14:13:26.865, true,
2018-08-24 14:13:26.964, true,
2018-08-24 14:13:27.063, true,
2018-08-24 14:13:27.162, true,
2018-08-24 14:13:27.261, true,
2018-08-24 14:13:27.360, true,
2018-08-24 14:13:27.460, true,
2018-08-24 14:13:27.559, true,
2018-08-24 14:13:27.658, true,
2018-08-24 14:13:27.757, true,
2018-08-24 14:13:27.856, true,
2018-08-24 14:13:27.955, true,
2018-08-24 14:13:28.054, true,
2018-08-24 14:13:28.153, true,
2018-08-24 14:13:28.252, true,
2018-08-24 14:13:28.352, true,
2018-08-24 14:13:28.451, true,
2018-08-24 14:13:28.550, true,
2018-08-24 14:13:28.649, true,
2018-08-24 14:13:28.748, true,
2018-08-24 14:13:28.847, true,
2018-08-24 14:13:28.946, true,
2018-08-24 14:13:29.045, true,
2018-08-24 14:13:29.144, true,
2018-08-24 14:13:29.243, true,
2018-08-24 14:13:29.343, true,
2018-08-24 14:13:29.442, true,
2018-08-24 14:13:29.541, true,
2018-08-24 14:13:29.640, true,
2018-08-24 14:13:29.739, true,
2018-08-24 14:13:29.839, true,
2018-08-24 14:13:29.938, true,
2018-08-24 14:13:30.037, true,
2018-08-24 14:13:30.136, true,
2018-08-24 14:13:30.235, true,
2018-08-24 14:13:30.334, true,
2018-08-24 14:13:30.433, true,
2018-08-24 14:13:30.532, true,
2018-08-24 14:13:30.631, true,
2018-08-24 14:13:30.730, true,
2018-08-24 14:13:30.829, true,
2018-08-24 14:13:30.929, true,
2018-08-24 14:13:31.028, true,
2018-08-24 14:13:31.127, true,
2018-08-24 14:13:31.226, true,
2018-08-24 14:13:31.325, true,
2018-08-24 14:13:31.424, true,
2018-08-24 14:13:31.523, true,
2018-08-24 14:13:31.622, true,
2018-08-24 14:13:31.721, true,
2018-08-24 14:13:31.820, true,
2018-08-24 14:13:31.920, true,
2018-08-24 14:13:32.019, true,
2018-08-24 14:13:32.118, true,
2018-08-24 14:13:32.217, true,
2018-08-24 14:13:32.316, true,
2018-08-24 14:13:32.415, true,
2018-08-24 14:13:32.514, true,
2018-08-24 14:13:32.613, true,
2018-08-24 14:13:32.712, true,
2018-08-24 14:13:32.811, true,
2018-08-24 14:13:32.911, true,
2018-08-24 14:13:33.010, true,
2018-08-24 14:13:33.109, true,
2018-08-24 14:13:33.208, true,
2018-08-24 14:13:33.307, true,
2018-08-24 14:13:33.406, true,
2018-08-24 14:13:33.505, true,
2018-08-24 14:13:33.604, true,
2018-08-24 14:13:33.703, true,
2018-08-24 14:13:33.802, true,
2018-08-24 14:13:33.902, true,
2018-08-24 14:13:34.001, true,
2018-08-24 14:13:34.100, true,
2018-08-24 14:13:34.199, true,
2018-08-24 14:13:34.298, true,
2018-08-24 14:13:34.397, true,
2018-08-24 14:13:34.496, true,
2018-08-24 14:13:34.595, true,
2018-08-24 14:13:34.694, true,
2018-08-24 14:13:34.794, true,
2018-08-24 14:13:34.893, true,
2018-08-24 14:13:34.992, true,
2018-08-24 14:13:35.091, true,
2018-08-24 14:13:35.190, true,
2018-08-24 14:13:35.289, true,
2018-08-24 14:13:35.389, true,
2018-08-24 14:13:35.488, true,
2018-08-24 14:13:35.587, true,
2018-08-24 14:13:35.686, true,
2018-08-24 14:13:35.785, true,
2018-08-24 14:13:35.884, true,
2018-08-24 14:13:35.983, true,
2018-08-24 14:13:36.082, true,
2018-08-24 14:13:36.181, true,
2018-08-24 14:13:36.280, true,
2018-08-24 14:13:36.380, true,
2018-08-24 14:13:36.479, true,
2018-08-24 14:13:36.578, true,
2018-08-24 14:13:36.677, true,
2018-08-24 14:13:36.776, true,
2018-08-24 14:13:36.875, true,
2018-08-24 14:13:36.974, true,
2018-08-24 14:13:37.073, true,
2018-08-24 14:13:37.172, true,
2018-08-24 14:13:37.271, true,
2018-08-24 14:13:37.371, false,
2018-08-24 14:13:37.470, false,
2018-08-24 14:13:37.569, false,
2018-08-24 14:13:37.668, false,
2018-08-24 14:13:37.767, false,
2018-08-24 14:13:37.866, false,
2018-08-24 14:13:37.965, false,
2018-08-24 14:13:38.064, false,
2018-08-24 14:13:38.164, false,
2018-08-24 14:13:38.263, false,
2018-08-24 14:13:38.362, false,
2018-08-24 14:13:38.461, false,
2018-08-24 14:13:38.560, false,
2018-08-24 14:13:38.659, false,
2018-08-24 14:13:38.758, false,
2018-08-24 14:13:38.857, false,
2018-08-24 14:13:38.956, false,
2018-08-24 14:13:39.055, false,
2018-08-24 14:13:39.155, false,
2018-08-24 14:13:39.254, false,
2018-08-24 14:13:39.353, false,
2018-08-24 14:13:39.452, false,
2018-08-24 14:13:39.551, false,
2018-08-24 14:13:39.650, false,
2018-08-24 14:13:39.749, false,
2018-08-24 14:13:39.848, false,
2018-08-24 14:13:39.948, false,
2018-08-24 14:13:40.047, false,
2018-08-24 14:13:40.146, false,
2018-08-24 14:13:40.245, false,
2018-08-24 14:13:40.344, false,
2018-08-24 14:13:40.443, false,
2018-08-24 14:13:40.542, false,
2018-08-24 14:13:40.641, false,
2018-08-24 14:13:40.740, false,
2018-08-24 14:13:40.839, false,
2018-08-24 14:13:40.938, false,
2018-08-24 14:13:41.037, false,
2018-08-24 14:13:41.137, false,
2018-08-24 14:13:41.236, false,
2018-08-24 14:13:41.335, false,
2018-08-24 14:13:41.434, false,
2018-08-24 14:13:41.533, false,
2018-08-24 14:13:41.632, false,
2018-08-24 14:13:41.731, false,
2018-08-24 14:13:41.830, false,
2018-08-24 14:13:41.929, false,
2018-08-24 14:13:42.028, false,
2018-08-24 14:13:42.127, false,
2018-08-24 14:13:42.227, false,
2018-08-24 14:13:42.326, false,
2018-08-24 14:13:42.425, false,
2018-08-24 14:13:42.524, false,
2018-08-24 14:13:42.623, false,
2018-08-24 14:13:42.722, false,
2018-08-24 14:13:42.821, false,
2018-08-24 14:13:42.920, false,
2018-08-24 14:13:43.019, false,
2018-08-24 14:13:43.118, false,
2018-08-24 14:13:43.218, false,
2018-08-24 14:13:43.317, false,
2018-08-24 14:13:43.416, false,
2018-08-24 14:13:43.515, false,
2018-08-24 14:13:43.614, false,
2018-08-24 14:13:43.713, true,
2018-08-24 14:13:43.812, true,
2018-08-24 14:13:43.911, true,
2018-08-24 14:13:44.010, true,
2018-08-24 14:13:44.109, true,
2018-08-24 14:13:44.208, true,
2018-08-24 14:13:44.308, true,
2018-08-24 14:13:44.407, true,
2018-08-24 14:13:44.506, true,
2018-08-24 14:13:44.605, true,
2018-08-24 14:13:44.704, true,
2018-08-24 14:13:44.803, true,
2018-08-24 14:13:44.903, true,
2018-08-24 14:13:45.002, true,
2018-08-24 14:13:45.101, true,
2018-08-24 14:13:45.200, true,
2018-08-24 14:13:45.299, true,
2018-08-24 14:13:45.398, true,
2018-08-24 14:13:45.497, true,
2018-08-24 14:13:45.596, true,
2018-08-24 14:13:45.695, true,
2018-08-24 14:13:45.794, true,
2018-08-24 14:13:45.893, true,
2018-08-24 14:13:45.992, true,
2018-08-24 14:13:46.091, true,
2018-08-24 14:13:46.191, true,
2018-08-24 14:13:46.290, true,
2018-08-24 14:13:46.389, true,
2018-08-24 14:13:46.488, true,
2018-08-24 14:13:46.587, true,
2018-08-24 14:13:46.686, true,
2018-08-24 14:13:46.785, true,
2018-08-24 14:13:46.884, true,
2018-08-24 14:13:46.983, true,
2018-08-24 14:13:47.082, true,
2018-08-24 14:13:47.181, true,
2018-08-24 14:13:47.280, true,
2018-08-24 14:13:47.380, true,
2018-08-24 14:13:47.479, true,
2018-08-24 14:13:47.578, true,
2018-08-24 14:13:47.677, true,
2018-08-24 14:13:47.776, true,
2018-08-24 14:13:47.875, true,
2018-08-24 14:13:47.974, true,
2018-08-24 14:13:48.073, true,
2018-08-24 14:13:48.172, true,
2018-08-24 14:13:48.271, true,
2018-08-24 14:13:48.371, true,
2018-08-24 14:13:48.470, true,
2018-08-24 14:13:48.569, true,
2018-08-24 14:13:48.668, true,
2018-08-24 14:13:48.767, true,
2018-08-24 14:13:48.866, true,
2018-08-24 14:13:48.965, true,
2018-08-24 14:13:49.064, true,
2018-08-24 14:13:49.163, true,
2018-08-24 14:13:49.262, true,
2018-08-24 14:13:49.362, true,
2018-08-24 14:13:49.461, true,
2018-08-24 14:13:49.560, true,
2018-08-24 14:13:49.659, true,
2018-08-24 14:13:49.758, true,
2018-08-24 14:13:49.857, true,
2018-08-24 14:13:49.956, true,
2018-08-24 14:13:50.055, true,
2018-08-24 14:13:50.154, true,
2018-08-24 14:13:50.254, true,
2018-08-24 14:13:50.353, true,
2018-08-24 14:13:50.452, true,
2018-08-24 14:13:50.551, true,
2018-08-24 14:13:50.650, true,
2018-08-24 14:13:50.749, true,
2018-08-24 14:13:50.848, true,
2018-08-24 14:13:50.947, true,
2018-08-24 14:13:51.046, true,
2018-08-24 14:13:51.145, true,
2018-08-24 14:13:51.245, true,
2018-08-24 14:13:51.344, true,
2018-08-24 14:13:51.443, true,
2018-08-24 14:13:51.542, true,
2018-08-24 14:13:51.641, true,
2018-08-24 14:13:51.740, true,
2018-08-24 14:13:51.839, true,
2018-08-24 14:13:51.938, true,
2018-08-24 14:13:52.037, true,
2018-08-24 14:13:52.136, true,
2018-08-24 14:13:52.236, true,
2018-08-24 14:13:52.335, true,
2018-08-24 14:13:52.434, true,
2018-08-24 14:13:52.533, true,
2018-08-24 14:13:52.632, true,
2018-08-24 14:13:52.731, true,
2018-08-24 14:13:52.830, true,
2018-08-24 14:13:52.929, true,
2018-08-24 14:13:53.028, true,
2018-08-24 14:13:53.127, true,
2018-08-24 14:13:53.227, true,
2018-08-24 14:13:53.326, true,
2018-08-24 14:13:53.425, true,
2018-08-24 14:13:53.524, true,
2018-08-24 14:13:53.623, true,
2018-08-24 14:13:53.722, true,
2018-08-24 14:13:53.821, true,
2018-08-24 14:13:53.920, true,
2018-08-24 14:13:54.019, true,
2018-08-24 14:13:54.118, true,
2018-08-24 14:13:54.217, true,
2018-08-24 14:13:54.317, true,
2018-08-24 14:13:54.416, true,
2018-08-24 14:13:54.515, true,
2018-08-24 14:13:54.614, true,
2018-08-24 14:13:54.713, true,
2018-08-24 14:13:54.812, true,
2018-08-24 14:13:54.911, true,
2018-08-24 14:13:55.010, true,
2018-08-24 14:13:55.109, true,
2018-08-24 14:13:55.208, true,
2018-08-24 14:13:55.308, true,
2018-08-24 14:13:55.407, true,
2018-08-24 14:13:55.506, true,
2018-08-24 14:13:55.605, true,
2018-08-24 14:13:55.704, true,
2018-08-24 14:13:55.803, true,
2018-08-24 14:13:55.902, true,
2018-08-24 14:13:56.001, true,
2018-08-24 14:13:56.100, true,
2018-08-24 14:13:56.199, true,
2018-08-24 14:13:56.299, true,
2018-08-24 14:13:56.398, true,
2018-08-24 14:13:56.497, true,
2018-08-24 14:13:56.596, true,
2018-08-24 14:13:56.695, true,
2018-08-24 14:13:56.794, true,
2018-08-24 14:13:56.893, true,
2018-08-24 14:13:56.992, true,
2018-08-24 14:13:57.091, true,
2018-08-24 14:13:57.191, true,
2018-08-24 14:13:57.290, true,
2018-08-24 14:13:57.389, true,
2018-08-24 14:13:57.488, true,
2018-08-24 14:13:57.587, true,
2018-08-24 14:13:57.686, true,
2018-08-24 14:13:57.785, true,
2018-08-24 14:13:57.884, true,
2018-08-24 14:13:57.983, true,
2018-08-24 14:13:58.082, true,
2018-08-24 14:13:58.181, true,
2018-08-24 14:13:58.281, true,
2018-08-24 14:13:58.380, true,
2018-08-24 14:13:58.479, true,
2018-08-24 14:13:58.578, true,
2018-08-24 14:13:58.677, true,
2018-08-24 14:13:58.776, true,
2018-08-24 14:13:58.875, true,
2018-08-24 14:13:58.974, true,
2018-08-24 14:13:59.073, true,
2018-08-24 14:13:59.172, true,
2018-08-24 14:13:59.272, true,
2018-08-24 14:13:59.371, true,
2018-08-24 14:13:59.470, true,
2018-08-24 14:13:59.569, true,
2018-08-24 14:13:59.668, true,
2018-08-24 14:13:59.767, true,
2018-08-24 14:13:59.866, true,
2018-08-24 14:13:59.965, true,
2018-08-24 14:14:00.064, true,
2018-08-24 14:14:00.163, true,
2018-08-24 14:14:00.263, true,
2018-08-24 14:14:00.362, true,
2018-08-24 14:14:00.461, true,
2018-08-24 14:14:00.560, true,
2018-08-24 14:14:00.659, true,
2018-08-24 14:14:00.758, true,
2018-08-24 14:14:00.857, true,
2018-08-24 14:14:00.956, true,
2018-08-24 14:14:01.055, true,
2018-08-24 14:14:01.154, true,
2018-08-24 14:14:01.254, true,
2018-08-24 14:14:01.353, true,
2018-08-24 14:14:01.452, true,
2018-08-24 14:14:01.551, true,
2018-08-24 14:14:01.650, true,
2018-08-24 14:14:01.749, true,
2018-08-24 14:14:01.848, true,
2018-08-24 14:14:01.947, true,
2018-08-24 14:14:02.046, true,
2018-08-24 14:14:02.145, true,
2018-08-24 14:14:02.245, true,
2018-08-24 14:14:02.344, true,
2018-08-24 14:14:02.443, true,
2018-08-24 14:14:02.542, true,
2018-08-24 14:14:02.641, true,
2018-08-24 14:14:02.740, true,
2018-08-24 14:14:02.839, true,
2018-08-24 14:14:02.938, true,
2018-08-24 14:14:03.037, true,
2018-08-24 14:14:03.136, true,
2018-08-24 14:14:03.236, true,
2018-08-24 14:14:03.335, true,
2018-08-24 14:14:03.434, true,
2018-08-24 14:14:03.533, true,
2018-08-24 14:14:03.632, true,
2018-08-24 14:14:03.731, true,
2018-08-24 14:14:03.830, true,
2018-08-24 14:14:03.929, true,
2018-08-24 14:14:04.028, true,
2018-08-24 14:14:04.127, true,
2018-08-24 14:14:04.227, true,
2018-08-24 14:14:04.326, true,
2018-08-24 14:14:04.425, true,
2018-08-24 14:14:04.524, true,
2018-08-24 14:14:04.623, true,
2018-08-24 14:14:04.722, true,
2018-08-24 14:14:04.821, true,
2018-08-24 14:14:04.920, true,
2018-08-24 14:14:05.019, true,
2018-08-24 14:14:05.119, true,
2018-08-24 14:14:05.218, true,
2018-08-24 14:14:05.317, true,
2018-08-24 14:14:05.416, true,
2018-08-24 14:14:05.515, true,
2018-08-24 14:14:05.614, true,
2018-08-24 14:14:05.713, true,
2018-08-24 14:14:05.812, true,
2018-08-24 14:14:05.911, true,
2018-08-24 14:14:06.010, true,
2018-08-24 14:14:06.110, true,
2018-08-24 14:14:06.209, true,
2018-08-24 14:14:06.308, true,
2018-08-24 14:14:06.407, true,
2018-08-24 14:14:06.506, true,
2018-08-24 14:14:06.605, true,
2018-08-24 14:14:06.704, true,
2018-08-24 14:14:06.803, true,
2018-08-24 14:14:06.902, true,
2018-08-24 14:14:07.002, true,
2018-08-24 14:14:07.101, true,
2018-08-24 14:14:07.200, false,
2018-08-24 14:14:07.299, false,
2018-08-24 14:14:07.398, false,
2018-08-24 14:14:07.497, false,
2018-08-24 14:14:07.596, false,
2018-08-24 14:14:07.695, false,
2018-08-24 14:14:07.794, false,
2018-08-24 14:14:07.893, false,
2018-08-24 14:14:07.993, false,
2018-08-24 14:14:08.092, false,
2018-08-24 14:14:08.191, false,
2018-08-24 14:14:08.290, false,
2018-08-24 14:14:08.389, false,
2018-08-24 14:14:08.488, false,
2018-08-24 14:14:08.587, false,
2018-08-24 14:14:08.686, false,
2018-08-24 14:14:08.785, false,
2018-08-24 14:14:08.884, false,
2018-08-24 14:14:08.983, false,
2018-08-24 14:14:09.083, false,
2018-08-24 14:14:09.182, false,
2018-08-24 14:14:09.281, false,
2018-08-24 14:14:09.380, false,
2018-08-24 14:14:09.479, false,
2018-08-24 14:14:09.578, false,
2018-08-24 14:14:09.677, false,
2018-08-24 14:14:09.776, false,
2018-08-24 14:14:09.875, false,
2018-08-24 14:14:09.974, false,
2018-08-24 14:14:10.074, false,
2018-08-24 14:14:10.173, false,
2018-08-24 14:14:10.272, false,
2018-08-24 14:14:10.371, false,
2018-08-24 14:14:10.470, false,
2018-08-24 14:14:10.570, false,
2018-08-24 14:14:10.669, false,
2018-08-24 14:14:10.768, false,
2018-08-24 14:14:10.867, false,
2018-08-24 14:14:10.966, false,
2018-08-24 14:14:11.065, false,
2018-08-24 14:14:11.164, false,
2018-08-24 14:14:11.263, false,
2018-08-24 14:14:11.362, false,
2018-08-24 14:14:11.461, false,
2018-08-24 14:14:11.560, false,
2018-08-24 14:14:11.659, false,
2018-08-24 14:14:11.759, false,
2018-08-24 14:14:11.858, false,
2018-08-24 14:14:11.957, false,
2018-08-24 14:14:12.056, false,
2018-08-24 14:14:12.155, false,
2018-08-24 14:14:12.254, false,
2018-08-24 14:14:12.353, false,
2018-08-24 14:14:12.452, false,
2018-08-24 14:14:12.551, false,
2018-08-24 14:14:12.650, false,
2018-08-24 14:14:12.750, false,
2018-08-24 14:14:12.849, false,
2018-08-24 14:14:12.948, false,
2018-08-24 14:14:13.047, false,
2018-08-24 14:14:13.146, false,
2018-08-24 14:14:13.245, false,
2018-08-24 14:14:13.344, false,
2018-08-24 14:14:13.443, false,
2018-08-24 14:14:13.542, false,
2018-08-24 14:14:13.642, false,
2018-08-24 14:14:13.741, false,
2018-08-24 14:14:13.840, false,
2018-08-24 14:14:13.939, false,
2018-08-24 14:14:14.038, true,
2018-08-24 14:14:14.137, true,
2018-08-24 14:14:14.236, true,
2018-08-24 14:14:14.335, true,
2018-08-24 14:14:14.434, true,
2018-08-24 14:14:14.533, true,
2018-08-24 14:14:14.632, true,
2018-08-24 14:14:14.732, true,
2018-08-24 14:14:14.831, true,
2018-08-24 14:14:14.930, true,
2018-08-24 14:14:15.029, true,
2018-08-24 14:14:15.128, true,
2018-08-24 14:14:15.227, true,
2018-08-24 14:14:15.326, true,
2018-08-24 14:14:15.425, true,
2018-08-24 14:14:15.524, true,
2018-08-24 14:14:15.623, true,
2018-08-24 14:14:15.723, true,
2018-08-24 14:14:15.822, true,
2018-08-24 14:14:15.921, true,
2018-08-24 14:14:16.020, true,
2018-08-24 14:14:16.119, true,
2018-08-24 14:14:16.218, true,
2018-08-24 14:14:16.317, true,
2018-08-24 14:14:16.416, true,
2018-08-24 14:14:16.515, true,
2018-08-24 14:14:16.615, true,
2018-08-24 14:14:16.714, true,
2018-08-24 14:14:16.813, true,
2018-08-24 14:14:16.912, true,
2018-08-24 14:14:17.011, true,
2018-08-24 14:14:17.110, true,
2018-08-24 14:14:17.209, true,
2018-08-24 14:14:17.308, true,
2018-08-24 14:14:17.407, true,
2018-08-24 14:14:17.506, true,
2018-08-24 14:14:17.605, true,
2018-08-24 14:14:17.705, true,
2018-08-24 14:14:17.804, true,
2018-08-24 14:14:17.903, true,
2018-08-24 14:14:18.002, true,
2018-08-24 14:14:18.101, true,
2018-08-24 14:14:18.200, true,
2018-08-24 14:14:18.299, true,
2018-08-24 14:14:18.398, true,
2018-08-24 14:14:18.497, true,
2018-08-24 14:14:18.596, true,
2018-08-24 14:14:18.696, true,
2018-08-24 14:14:18.795, true,
2018-08-24 14:14:18.894, true,
2018-08-24 14:14:18.993, true,
2018-08-24 14:14:19.092, true,
2018-08-24 14:14:19.191, true,
2018-08-24 14:14:19.290, true,
2018-08-24 14:14:19.389, true,
2018-08-24 14:14:19.489, true,
2018-08-24 14:14:19.588, true,
2018-08-24 14:14:19.687, true,
2018-08-24 14:14:19.786, true,
2018-08-24 14:14:19.885, true,
2018-08-24 14:14:19.984, true,
2018-08-24 14:14:20.083, true,
2018-08-24 14:14:20.182, true,
2018-08-24 14:14:20.282, true,
2018-08-24 14:14:20.381, true,
2018-08-24 14:14:20.480, true,
2018-08-24 14:14:20.579, true,
2018-08-24 14:14:20.678, true,
2018-08-24 14:14:20.777, true,
2018-08-24 14:14:20.876, true,
2018-08-24 14:14:20.975, true,
2018-08-24 14:14:21.074, true,
2018-08-24 14:14:21.173, true,
2018-08-24 14:14:21.273, true,
2018-08-24 14:14:21.372, true,
2018-08-24 14:14:21.471, true,
2018-08-24 14:14:21.570, true,
2018-08-24 14:14:21.669, true,
2018-08-24 14:14:21.768, true,
2018-08-24 14:14:21.867, true,
2018-08-24 14:14:21.966, true,
2018-08-24 14:14:22.065, true,
2018-08-24 14:14:22.164, true,
2018-08-24 14:14:22.263, true,
2018-08-24 14:14:22.363, true,
2018-08-24 14:14:22.462, true,
2018-08-24 14:14:22.561, true,
2018-08-24 14:14:22.660, true,
2018-08-24 14:14:22.759, true,
2018-08-24 14:14:22.858, true,
2018-08-24 14:14:22.957, true,
2018-08-24 14:14:23.056, true,
2018-08-24 14:14:23.155, true,
2018-08-24 14:14:23.254, true,
2018-08-24 14:14:23.353, true,
2018-08-24 14:14:23.453, true,
2018-08-24 14:14:23.552, true,
2018-08-24 14:14:23.651, true,
2018-08-24 14:14:23.750, true,
2018-08-24 14:14:23.849, true,
2018-08-24 14:14:23.948, true,
2018-08-24 14:14:24.047, true,
2018-08-24 14:14:24.146, true,
2018-08-24 14:14:24.245, true,
2018-08-24 14:14:24.344, true,
2018-08-24 14:14:24.443, true,
2018-08-24 14:14:24.542, true,
2018-08-24 14:14:24.642, true,
2018-08-24 14:14:24.741, true,
2018-08-24 14:14:24.840, true,
2018-08-24 14:14:24.939, true,
2018-08-24 14:14:25.038, true,
2018-08-24 14:14:25.137, true,
2018-08-24 14:14:25.236, true,
2018-08-24 14:14:25.335, true,
2018-08-24 14:14:25.434, true,
2018-08-24 14:14:25.533, true,
2018-08-24 14:14:25.633, true,
2018-08-24 14:14:25.732, true,
2018-08-24 14:14:25.831, true,
2018-08-24 14:14:25.930, true,
2018-08-24 14:14:26.029, true,
2018-08-24 14:14:26.128, true,
2018-08-24 14:14:26.227, true,
2018-08-24 14:14:26.326, true,
2018-08-24 14:14:26.425, true,
2018-08-24 14:14:26.524, true,
2018-08-24 14:14:26.624, true,
2018-08-24 14:14:26.723, true,
2018-08-24 14:14:26.822, true,
2018-08-24 14:14:26.921, true,
2018-08-24 14:14:27.020, true,
2018-08-24 14:14:27.119, true,
2018-08-24 14:14:27.218, true,
2018-08-24 14:14:27.317, true,
2018-08-24 14:14:27.416, true,
2018-08-24 14:14:27.515, true,
2018-08-24 14:14:27.615, true,
2018-08-24 14:14:27.714, true,
2018-08-24 14:14:27.813, true,
2018-08-24 14:14:27.912, true,
2018-08-24 14:14:28.012, true,
2018-08-24 14:14:28.111, true,
2018-08-24 14:14:28.210, true,
2018-08-24 14:14:28.309, true,
2018-08-24 14:14:28.408, true,
2018-08-24 14:14:28.507, true,
2018-08-24 14:14:28.607, true,
2018-08-24 14:14:28.706, true,
2018-08-24 14:14:28.805, true,
2018-08-24 14:14:28.904, true,
2018-08-24 14:14:29.003, true,
2018-08-24 14:14:29.102, true,
2018-08-24 14:14:29.201, true,
2018-08-24 14:14:29.300, true,
2018-08-24 14:14:29.399, true,
2018-08-24 14:14:29.498, true,
2018-08-24 14:14:29.597, true,
2018-08-24 14:14:29.696, true,
2018-08-24 14:14:29.795, true,
2018-08-24 14:14:29.895, true,
2018-08-24 14:14:29.994, true,
2018-08-24 14:14:30.093, true,
2018-08-24 14:14:30.192, true,
2018-08-24 14:14:30.291, true,
2018-08-24 14:14:30.390, true,
2018-08-24 14:14:30.489, true,
2018-08-24 14:14:30.588, true,
2018-08-24 14:14:30.687, true,
2018-08-24 14:14:30.786, true,
2018-08-24 14:14:30.886, true,
2018-08-24 14:14:30.985, true,
2018-08-24 14:14:31.084, true,
2018-08-24 14:14:31.183, true,
2018-08-24 14:14:31.282, true,
2018-08-24 14:14:31.381, true,
2018-08-24 14:14:31.480, true,
2018-08-24 14:14:31.579, true,
2018-08-24 14:14:31.678, true,
2018-08-24 14:14:31.777, true,
2018-08-24 14:14:31.876, true,
2018-08-24 14:14:31.975, true,
2018-08-24 14:14:32.074, true,
2018-08-24 14:14:32.174, true,
2018-08-24 14:14:32.273, true,
2018-08-24 14:14:32.372, true,
2018-08-24 14:14:32.471, true,
2018-08-24 14:14:32.570, true,
2018-08-24 14:14:32.669, true,
2018-08-24 14:14:32.768, true,
2018-08-24 14:14:32.867, true,
2018-08-24 14:14:32.966, true,
2018-08-24 14:14:33.065, true,
2018-08-24 14:14:33.164, true,
2018-08-24 14:14:33.264, true,
2018-08-24 14:14:33.363, true,
2018-08-24 14:14:33.462, true,
2018-08-24 14:14:33.561, true,
2018-08-24 14:14:33.660, true,
2018-08-24 14:14:33.759, true,
2018-08-24 14:14:33.858, true,
2018-08-24 14:14:33.957, true,
2018-08-24 14:14:34.056, true,
2018-08-24 14:14:34.155, true,
2018-08-24 14:14:34.254, true,
2018-08-24 14:14:34.354, true,
2018-08-24 14:14:34.453, true,
2018-08-24 14:14:34.552, true,
2018-08-24 14:14:34.651, true,
2018-08-24 14:14:34.750, true,
2018-08-24 14:14:34.849, true,
2018-08-24 14:14:34.948, true,
2018-08-24 14:14:35.047, true,
2018-08-24 14:14:35.146, true,
2018-08-24 14:14:35.245, true,
2018-08-24 14:14:35.345, true,
2018-08-24 14:14:35.444, true,
2018-08-24 14:14:35.543, true,
2018-08-24 14:14:35.642, true,
2018-08-24 14:14:35.741, true,
2018-08-24 14:14:35.840, true,
2018-08-24 14:14:35.939, true,
2018-08-24 14:14:36.038, true,
2018-08-24 14:14:36.137, true,
2018-08-24 14:14:36.236, true,
2018-08-24 14:14:36.336, true,
2018-08-24 14:14:36.435, true,
2018-08-24 14:14:36.534, true,
2018-08-24 14:14:36.633, true,
2018-08-24 14:14:36.732, true,
2018-08-24 14:14:36.831, true,
2018-08-24 14:14:36.930, true,
2018-08-24 14:14:37.029, true,
2018-08-24 14:14:37.128, true,
2018-08-24 14:14:37.227, true,
2018-08-24 14:14:37.327, true,
2018-08-24 14:14:37.426, true,
2018-08-24 14:14:37.525, true,
2018-08-24 14:14:37.624, false,
2018-08-24 14:14:37.723, false,
2018-08-24 14:14:37.822, false,
2018-08-24 14:14:37.921, false,
2018-08-24 14:14:38.020, false,
2018-08-24 14:14:38.120, false,
2018-08-24 14:14:38.219, false,
2018-08-24 14:14:38.318, false,
2018-08-24 14:14:38.417, false,
2018-08-24 14:14:38.516, false,
2018-08-24 14:14:38.615, false,
